,source_id,target_id,distancia_hidraulica,distancia_euclidea,tipo_relacion,detalle_rio
2835,AV-0054/2003,PERSONA FÍSICA,,,TIENE_TITULAR,
2836,AV-0135/2021,COM. PROP. URB. PRADO DE EL ESCORIAL,,,TIENE_TITULAR,
2837,AV-0103/2023,"GRUPO PLANETA AZUL, S.A.",,,TIENE_TITULAR,
2838,AV-0044/2001,CANAL DE ISABEL II,,,TIENE_TITULAR,
2839,AV-0002/1982,COM. PROP. URB. PINOSOL,,,TIENE_TITULAR,
2840,AV-0002/1991,AYUNTAMIENTO DE EL ESCORIAL,,,TIENE_TITULAR,
2841,AV-0079/2023,CENTRO PENITENCIARIO MADRID VII,,,TIENE_TITULAR,
2842,AV-0033/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
2843,AV-0030/2006,ASOCIACIÓN PARA LA GESTIÓN DE LA INTEGRACIÓN SOCIAL,,,TIENE_TITULAR,
2844,AV-0061/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
2845,AV-0032/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
2846,AV-0061/2018,PERSONA FÍSICA,,,TIENE_TITULAR,
2847,AV-0020/2018,"KERNEL HUERTOS ECOLÓGICOS, S.L.",,,TIENE_TITULAR,
2848,AV-0024/2023,"AGAPE CELEBRACIONES, S.L.",,,TIENE_TITULAR,
2849,AV-0014/2016,PERSONA FÍSICA,,,TIENE_TITULAR,
2850,AV-0074/2007,"DISA PENÍNSULA, S.L.U.",,,TIENE_TITULAR,
2851,AV-0024/2011,"CLARIN LAS BRIDAS, S.L.",,,TIENE_TITULAR,
2852,AV-0042/2004,PERSONA FÍSICA,,,TIENE_TITULAR,
2853,AV-0025/2003,PERSONA FÍSICA,,,TIENE_TITULAR,
2854,AV-0059/2020,"EQUUS DE SAZ, S.L.",,,TIENE_TITULAR,
2855,AV-0011/2018,"ESCUELA HÍPICA SOTO DEL ESPINAR, S.L.",,,TIENE_TITULAR,
2856,AV-0008/2020,PERSONA FÍSICA,,,TIENE_TITULAR,
2857,AV-0051/2019,PERSONA FÍSICA,,,TIENE_TITULAR,
2858,AV-0179/1990,CANAL DE ISABEL II,,,TIENE_TITULAR,
2859,AV-0004/1989,PERSONA FÍSICA,,,TIENE_TITULAR,
2860,AV-0007/1982,"COMERCIAL QUIMICA SARASA, S.L.",,,TIENE_TITULAR,
2861,AV-0008/1982,"COMERCIAL QUIMICA SARASA, S.L.",,,TIENE_TITULAR,
2862,AV-0051/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
2863,AV-0132/2021,"LA GRANJA TOP, S.L.",,,TIENE_TITULAR,
2864,AV-0025/2000,"DISA PENÍNSULA, S.L.U.",,,TIENE_TITULAR,
2865,AV-0028/2009,AYUNTAMIENTO DE FUENTIDUEÑA DE TAJO,,,TIENE_TITULAR,
2866,AV-0038/2008,"SASAMAR, S.L.",,,TIENE_TITULAR,
2867,AV-0090/2022,AYUNTAMIENTO DE FUENTIDUEÑA DE TAJO,,,TIENE_TITULAR,
2868,AV-0010/1996,"GRAVERAS ACICOYA, S.A.",,,TIENE_TITULAR,
2869,AV-0026/2009,CANAL DE ISABEL II,,,TIENE_TITULAR,
2870,AV-0011/2023,CANAL DE ISABEL II,,,TIENE_TITULAR,
2871,AV-0038/2000,E.U.C.C. URB. LAS CUESTAS,,,TIENE_TITULAR,
2872,AV-0029/2019,AYUNTAMIENTO DE GALAPAGAR,,,TIENE_TITULAR,
2873,AV-0021/1990,CANAL DE ISABEL II,,,TIENE_TITULAR,
2874,AV-0006/1981,"CAMPING MONTE HOLIDAY, S.L.",,,TIENE_TITULAR,
2875,AV-0098/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
2876,AV-0141/2021,CANAL DE ISABEL II,,,TIENE_TITULAR,
2877,AV-0039/2022,AYUNTAMIENTO DE MADRID,,,TIENE_TITULAR,
2878,AV-0089/2008,PERSONA FÍSICA,,,TIENE_TITULAR,
2879,AV-0007/1992,CANAL DE ISABEL II,,,TIENE_TITULAR,
2880,AV-0033/2004,CANAL DE ISABEL II,,,TIENE_TITULAR,
2881,AV-0013/1986,CANAL DE ISABEL II,,,TIENE_TITULAR,
2882,AV-0008/2012,"GUADARRAMA CAMIONES, S.L.",,,TIENE_TITULAR,
2883,AV-0034/2009,"CORPORACIÓN BORSON, S.L.",,,TIENE_TITULAR,
2884,AV-0086/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
2885,AV-0118/2023,CANAL DE ISABEL II,,,TIENE_TITULAR,
2886,AV-0110/2023,CANAL DE ISABEL II,,,TIENE_TITULAR,
2887,AV-0099/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
2888,AV-0035/1987,ACADEMIA DE INGENIEROS DEL EJÉRCITO DE TIERRA,,,TIENE_TITULAR,
2889,AV-0134/2022,CANAL DE ISABEL II,,,TIENE_TITULAR,
2890,AV-0017/2009,PERSONA FÍSICA,,,TIENE_TITULAR,
2891,AV-0028/2020,"CEDIPSA, S.A.",,,TIENE_TITULAR,
2892,AV-0029/2020,"CEDIPSA, S.A.",,,TIENE_TITULAR,
2893,AV-0049/2007,HELECHOS SOCIEDAD COOPERATIVA MADRILEÑA,,,TIENE_TITULAR,
2894,AV-0155/2023,"SEITT S.M.E., S.A.",,,TIENE_TITULAR,
2895,AV-0154/2023,"SEITT S.M.E., S.A.",,,TIENE_TITULAR,
2896,AV-0053/2021,"BARAHONA E HIJOS, S.L.",,,TIENE_TITULAR,
2897,AV-0046/2001,"COMPAÑIA LOGISTICA DE HIDROCARBUROS, S.A.",,,TIENE_TITULAR,
2898,AV-0059/2019,"MOLECOR TECNOLOGÍA, S.L.",,,TIENE_TITULAR,
2899,AV-0019/2021,AYUNTAMIENTO DE LOZOYA,,,TIENE_TITULAR,
2900,AV-0054/2001,CANAL DE ISABEL II,,,TIENE_TITULAR,
2901,AV-0034/2004,CANAL DE ISABEL II,,,TIENE_TITULAR,
2902,AV-0088/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
2903,AV-0034/1997,"SALCEA, S.A.",,,TIENE_TITULAR,
2904,AV-0081/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
2905,AV-0071/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
2906,AV-0122/2023,CANAL DE ISABEL II,,,TIENE_TITULAR,
2907,AV-0041/2022,AYUNTAMIENTO DE MADRID,,,TIENE_TITULAR,
2908,AV-0039/1987,UNIVERSIDAD AUTONOMA DE MADRID,,,TIENE_TITULAR,
2909,AV-0081/2008,"DO&CO RESTAURACIÓN ESPAÑA, S.L.",,,TIENE_TITULAR,
2910,AV-0010/1983,BRIAC XII - BASE EL GOLOSO,,,TIENE_TITULAR,
2911,AV-0034/2007,UTE LA PALOMA (SUFISA-VERTRESA-URBASER),,,TIENE_TITULAR,
2912,AV-0002/1981,CLÍNICA S.E.A.R. S.A.,,,TIENE_TITULAR,
2913,AV-0014/1983,HOSPITAL DR. R. LAFORA,,,TIENE_TITULAR,
2914,AV-0011/1983,BRIAC XII - BASE EL GOLOSO,,,TIENE_TITULAR,
2915,AV-0017/1981,AYUNTAMIENTO DE MADRID,,,TIENE_TITULAR,
2916,AV-0013/2021,AYUNTAMIENTO DE MADRID,,,TIENE_TITULAR,
2917,AV-0014/2021,AYUNTAMIENTO DE MADRID,,,TIENE_TITULAR,
2918,AV-0034/2002,AYUNTAMIENTO DE MADRID,,,TIENE_TITULAR,
2919,AV-0027/1993,PERSONA FÍSICA,,,TIENE_TITULAR,
2920,AV-0075/2007,HOSPITAL CANTOBLANCO,,,TIENE_TITULAR,
2921,AV-0023/1997,"MARKOIL, S.A.U.",,,TIENE_TITULAR,
2922,AV-0024/1997,"MARKOIL, S.A.U.",,,TIENE_TITULAR,
2923,AV-0104/2002,SOCIEDAD PROTECTORA DE ANIMALES Y PLANTAS,,,TIENE_TITULAR,
2924,AV-0043/2000,"URANIA Y GEA, S.A.",,,TIENE_TITULAR,
2925,AV-0027/2002,"TECNOLOGIA Y RECICLADO, S.L.",,,TIENE_TITULAR,
2926,AV-0031/2002,"SALMEDINA TRATAMIENTO DE RESIDUOS INERTES, S.L.",,,TIENE_TITULAR,
2927,AV-0011/1986,HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL PROV. ESP. CENTRO,,,TIENE_TITULAR,
2928,AV-0069/2003,"REPSOL COMERCIAL DE PRODUCTOS PETROLÍFEROS, S.A.",,,TIENE_TITULAR,
2929,AV-0037/2003,"NAVALCARRO, S.A.",,,TIENE_TITULAR,
2930,AV-0027/2004,PERSONA FÍSICA,,,TIENE_TITULAR,
2931,AV-0023/2003,"DISA PENÍNSULA, S.L.U.",,,TIENE_TITULAR,
2932,AV-0031/2004,CENTRO DE ESTUDIOS Y EXPERIMENTACIÓN OBRAS PÚBLICAS (CEDEX),,,TIENE_TITULAR,
2933,AV-0035/2004,CANAL DE ISABEL II,,,TIENE_TITULAR,
2934,AV-0082/2008,"IBERIA LÍNEAS AÉREAS DE ESPAÑA, S.A. OPERADORA",,,TIENE_TITULAR,
2935,AV-0031/2003,"LAPARANZA, S.A.",,,TIENE_TITULAR,
2936,AV-0009/2010,"MAPFRE, S.A.",,,TIENE_TITULAR,
2937,AV-0030/2024,PERSONA FÍSICA,,,TIENE_TITULAR,
2938,AV-0031/2024,PERSONA FÍSICA,,,TIENE_TITULAR,
2939,AV-0037/1987,CONSEJERIA DE EDUCACION (COMUNIDAD DE MADRID),,,TIENE_TITULAR,
2940,AV-0027/2011,"REPSOL COMERCIAL DE PRODUCTOS PETROLÍFEROS, S.A.",,,TIENE_TITULAR,
2941,AV-0036/1987,CONSEJERIA DE EDUCACION (COMUNIDAD DE MADRID),,,TIENE_TITULAR,
2942,AV-0200/1990,ASOCIACION DEPORTIVA ALAMEDA DEL PARDO,,,TIENE_TITULAR,
2943,AV-0006/1991,"INCOISA AGRICOLA, S.A.",,,TIENE_TITULAR,
2944,AV-0076/2023,"JULIO SÁNCHEZ RUIZ E HIJOS, S.A.",,,TIENE_TITULAR,
2945,AV-0062/2023,"ESCUELA NUEVA KEPLER, S.L.",,,TIENE_TITULAR,
2946,AV-0042/2022,AYUNTAMIENTO DE MADRID,,,TIENE_TITULAR,
2947,AV-0065/2021,CANAL DE ISABEL II,,,TIENE_TITULAR,
2948,AV-0046/2006,E.U.C.C. URB. PINAR PLANTIO,,,TIENE_TITULAR,
2949,AV-0047/2006,E.U.C.C. URB. PINAR PLANTIO,,,TIENE_TITULAR,
2950,AV-0028/2022,E.U.C.C. URB. ENTREÁLAMOS,,,TIENE_TITULAR,
2951,AV-0003/1994,"SPORT AND TOURISM DEVELOPMENT, S.L.",,,TIENE_TITULAR,
2952,AV-0014/1986,CANAL DE ISABEL II,,,TIENE_TITULAR,
2953,AV-0052/2001,CANAL DE ISABEL II,,,TIENE_TITULAR,
2954,AV-0065/2005,"COM. AUT. MADRID. CONS. MED. AMB., ADM. LOCAL Y ORD. TERRIT.",,,TIENE_TITULAR,
2955,AV-0058/2004,CANAL DE ISABEL II,,,TIENE_TITULAR,
2956,AV-0009/2015,"EDUCACIÓN, NATURALEZA Y ANIMACIÓN, S.L.",,,TIENE_TITULAR,
2957,AV-0156/2023,"SEITT S.M.E., S.A.",,,TIENE_TITULAR,
2958,AV-0029/1998,"URBANIZADORA COLMENAR, S.A.",,,TIENE_TITULAR,
2959,AV-0068/2004,"SAN JUAN BAUTISTA SERVICIOS INTEGRALES GANADEROS, S.L.",,,TIENE_TITULAR,
2960,AV-0068/2003,PERSONA FÍSICA,,,TIENE_TITULAR,
2961,AV-0008/1995,"ASOCIACIÓN BENÉFICA ""LA NAJARRA""",,,TIENE_TITULAR,
2962,AV-0006/1992,CANAL DE ISABEL II,,,TIENE_TITULAR,
2963,AV-0021/2009,COMUNIDAD DE MADRID,,,TIENE_TITULAR,
2964,AV-0031/2011,PERSONA FÍSICA,,,TIENE_TITULAR,
2965,AV-0009/2014,"ESTACIÓN DE SERVICIO EL MOLAR, S.A.",,,TIENE_TITULAR,
2966,AV-0035/2009,"ESTACIÓN DE SERVICIO GESLAMA-PER, S.L.",,,TIENE_TITULAR,
2967,AV-0128/2022,CANAL DE ISABEL II,,,TIENE_TITULAR,
2968,AV-0048/1987,PERSONA FÍSICA,,,TIENE_TITULAR,
2969,AV-0012/2018,PERSONA FÍSICA,,,TIENE_TITULAR,
2970,AV-0091/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
2971,AV-0019/2006,"GOBLA, S.A.",,,TIENE_TITULAR,
2972,AV-0017/2014,"TRICHEL GROUP, S.L.",,,TIENE_TITULAR,
2973,AV-0019/2009,COMUNIDAD DE MADRID,,,TIENE_TITULAR,
2974,AV-0003/2017,PERSONA FÍSICA,,,TIENE_TITULAR,
2975,AV-0060/2022,CANAL DE ISABEL II,,,TIENE_TITULAR,
2976,AV-0047/2005,"INVERSIONES MONTOYA, S.L.",,,TIENE_TITULAR,
2977,AV-0029/2003,"MATERIALES Y HORMIGONES, S.L.",,,TIENE_TITULAR,
2978,AV-0031/1996,"LEONESA CATERING Y SERVICIOS, S.L.",,,TIENE_TITULAR,
2979,AV-0142/2021,CANAL DE ISABEL II,,,TIENE_TITULAR,
2980,AV-0043/2006,CANAL DE ISABEL II,,,TIENE_TITULAR,
2981,AV-0103/2002,"CADENA GREGORIO, S.L.",,,TIENE_TITULAR,
2982,AV-0006/1993,"CAMPSA ESTACIONES DE SERVICIO, S.A.",,,TIENE_TITULAR,
2983,AV-0008/1993,"CAMPSA ESTACIONES DE SERVICIO, S.A.",,,TIENE_TITULAR,
2984,AV-0029/1987,"CENTRO DE ENSAYOS, INNOVACIÓN Y SERVICIOS, S.L.",,,TIENE_TITULAR,
2985,AV-0010/1987,CANAL DE ISABEL II,,,TIENE_TITULAR,
2986,AV-0084/2008,"NAVALAFUENTE DE CARAVANING, S.L.",,,TIENE_TITULAR,
2987,AV-0049/1990,SOCIEDAD COOP. MADRILEÑA DE CAMPO Y RECREO,,,TIENE_TITULAR,
2988,AV-0096/2022,PERSONA FÍSICA,,,TIENE_TITULAR,
2989,AV-0036/2007,"CANTERA LA CURVA, S.L. (ANTES CELIA PRIETO SL)",,,TIENE_TITULAR,
2990,AV-0080/2021,CANAL DE ISABEL II,,,TIENE_TITULAR,
2991,AV-0006/2015,"MALPARTIDA, S.L.",,,TIENE_TITULAR,
2992,AV-0058/2021,"OCHEDNAL, S.L.",,,TIENE_TITULAR,
2993,AV-0031/2009,COMUNIDAD DE MADRID,,,TIENE_TITULAR,
2994,AV-0142/2023,PERSONA FÍSICA,,,TIENE_TITULAR,
2995,AV-0056/2007,"LÓSER PISCINAS Y JARDINES, S.L.",,,TIENE_TITULAR,
2996,AV-0015/1996,PERSONA FÍSICA,,,TIENE_TITULAR,
2997,AV-0078/2008,AYUNTAMIENTO DE NAVALCARNERO,,,TIENE_TITULAR,
2998,AV-0096/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
2999,AV-0093/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3000,AV-0243/2023,CANAL DE ISABEL II,,,TIENE_TITULAR,
3001,AV-0067/2005,"GAS NATURAL SDG, S.A.",,,TIENE_TITULAR,
3002,AV-0046/2007,MINISTERIO DE DEFENSA-ARMADA-ESTACIÓN RADIONAVAL DE MADRID,,,TIENE_TITULAR,
3003,AV-0055/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3004,AV-0020/2012,"EIFFAGE INFRAESTRUCTURAS, S.A.",,,TIENE_TITULAR,
3005,AV-0019/2012,"SERVICIOS ESQUERDO, S.L.",,,TIENE_TITULAR,
3006,AV-0012/2014,"APICHA, S.L.",,,TIENE_TITULAR,
3007,AV-0047/2007,"AFANIAS, ASOC. PRO-PERSONAS CON DISCAPACIDAD INTELECTUAL",,,TIENE_TITULAR,
3008,AV-0061/2020,"MARIANO BRAVO E HIJOS, S.L.",,,TIENE_TITULAR,
3009,AV-0132/2023,COMUNIDAD DE MADRID,,,TIENE_TITULAR,
3010,AV-0056/2004,CANAL DE ISABEL II,,,TIENE_TITULAR,
3011,AV-0004/1984,AYUNTAMIENTO DE PEDREZUELA,,,TIENE_TITULAR,
3012,AV-0004/2016,"L. MARTIN, S.L.",,,TIENE_TITULAR,
3013,AV-0038/2021,COM. PROP. URB. ATALAYA REAL,,,TIENE_TITULAR,
3014,AV-0061/2004,CANAL DE ISABEL II,,,TIENE_TITULAR,
3015,AV-0037/2021,COM. PROP. URB. ATALAYA REAL,,,TIENE_TITULAR,
3016,AV-0165/1990,PERSONA FÍSICA,,,TIENE_TITULAR,
3017,AV-0018/1996,PERSONA FÍSICA,,,TIENE_TITULAR,
3018,AV-0020/1996,PERSONA FÍSICA,,,TIENE_TITULAR,
3019,AV-0016/1996,PERSONA FÍSICA,,,TIENE_TITULAR,
3020,AV-0036/2021,COM. PROP. URB. ATALAYA REAL,,,TIENE_TITULAR,
3021,AV-0019/1996,PERSONA FÍSICA,,,TIENE_TITULAR,
3022,AV-0017/1996,PERSONA FÍSICA,,,TIENE_TITULAR,
3023,AV-0085/2008,PERSONA FÍSICA,,,TIENE_TITULAR,
3024,AV-0094/2008,"CAMPSA ESTACIONES DE SERVICIO, S.A.",,,TIENE_TITULAR,
3025,AV-0049/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3026,AV-0026/2020,"CEDIPSA, S.A.",,,TIENE_TITULAR,
3027,AV-0022/2001,"GALPGEST PETROGAL ESTACIONES DE SERVICIO, S.L.U.",,,TIENE_TITULAR,
3028,AV-0070/2004,"CAFEDESK, S.L.U.",,,TIENE_TITULAR,
3029,AV-0054/2021,PERSONA FÍSICA,,,TIENE_TITULAR,
3030,AV-0037/2010,"CAL DE CASTILLA, S.A.",,,TIENE_TITULAR,
3031,AV-0001/1996,"MARKOIL, S.A.U.",,,TIENE_TITULAR,
3032,AV-0011/2020,PERSONA FÍSICA,,,TIENE_TITULAR,
3033,AV-0053/2006,"NEUMÁTICOS SABROSO, S.L.",,,TIENE_TITULAR,
3034,AV-0039/2008,PERSONA FÍSICA,,,TIENE_TITULAR,
3035,AV-0054/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3036,AV-0034/2010,"CHÂTEAUFORM ESPAÑA, S.A.U.",,,TIENE_TITULAR,
3037,AV-0008/1986,CANAL DE ISABEL II,,,TIENE_TITULAR,
3038,AV-0022/2014,"GALPGEST PETROGAL ESTACIONES DE SERVICIO, S.L.U.",,,TIENE_TITULAR,
3039,AV-0053/2004,CANAL DE ISABEL II,,,TIENE_TITULAR,
3040,AV-0109/2002,AYUNTAMIENTO DE PINTO,,,TIENE_TITULAR,
3041,AV-0036/2002,"COGRASA, S.L.",,,TIENE_TITULAR,
3042,AV-0006/2013,"PANTOJA SUR, S.L.",,,TIENE_TITULAR,
3043,AV-0021/2014,"GALPGEST PETROGAL ESTACIONES DE SERVICIO, S.L.U.",,,TIENE_TITULAR,
3044,AV-0113/2023,CANAL DE ISABEL II,,,TIENE_TITULAR,
3045,AV-0089/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3046,AV-0023/2009,COM. PROP. URB. MONTECLARO,,,TIENE_TITULAR,
3047,AV-0007/2019,AYUNTAMIENTO DE POZUELO DE ALARCON,,,TIENE_TITULAR,
3048,AV-0009/2016,PERSONA FÍSICA,,,TIENE_TITULAR,
3049,AV-0057/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3050,AV-0094/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3051,AV-0068/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3052,AV-0039/1999,PERSONA FÍSICA,,,TIENE_TITULAR,
3053,AV-0087/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3054,AV-0036/2004,CANAL DE ISABEL II,,,TIENE_TITULAR,
3055,AV-0085/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3056,AV-0084/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3057,AV-0082/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3058,AV-0174/1990,CANAL DE ISABEL II,,,TIENE_TITULAR,
3059,AV-0021/1998,PERSONA FÍSICA,,,TIENE_TITULAR,
3060,AV-0036/2006,PERSONA FÍSICA,,,TIENE_TITULAR,
3061,AV-0035/1999,"ESTACION ALPINA DE COTOS, S.A.",,,TIENE_TITULAR,
3062,AV-0020/1998,PERSONA FÍSICA,,,TIENE_TITULAR,
3063,AV-0021/1997,"VENTA MARCELINO, S.L.",,,TIENE_TITULAR,
3064,AV-0019/1998,"BELLEGAR, S.L.",,,TIENE_TITULAR,
3065,AV-0036/1999,"ESTACION ALPINA DE COTOS, S.A.",,,TIENE_TITULAR,
3066,AV-0011/2012,COMUNIDAD DE MADRID,,,TIENE_TITULAR,
3067,AV-0007/1983,AYUNTAMIENTO DE MADRID,,,TIENE_TITULAR,
3068,AV-0012/1997,"3M ESPAÑA, S.L.",,,TIENE_TITULAR,
3069,AV-0029/1999,"PACADAR, S.A.",,,TIENE_TITULAR,
3070,AV-0066/2004,PERSONA FÍSICA,,,TIENE_TITULAR,
3071,AV-0106/2002,COM. AUT. MADRID. CONSEJERÍA DE M.A. Y ORD. TERRITORIO,,,TIENE_TITULAR,
3072,AV-0125/2022,CANAL DE ISABEL II,,,TIENE_TITULAR,
3073,AV-0014/1987,CANAL DE ISABEL II,,,TIENE_TITULAR,
3074,AV-0025/1996,"INGENIERÍA DE SISTEMAS PARA LA DEFENSA DE ESPAÑA, S.A.",,,TIENE_TITULAR,
3075,AV-0018/2009,"RETAMA XXI, S.L.",,,TIENE_TITULAR,
3076,AV-0120/2023,CANAL DE ISABEL II,,,TIENE_TITULAR,
3077,AV-0056/2003,"EURYMAR, S.L.",,,TIENE_TITULAR,
3078,AV-0060/2001,AYUNTAMIENTO DE LAS ROZAS DE MADRID,,,TIENE_TITULAR,
3079,AV-0018/1999,"RENFE FABRICACIÓN Y MANTENIMIENTO, S.A.",,,TIENE_TITULAR,
3080,AV-0002/1990,"GRUPO ITEVELESA, S.L.",,,TIENE_TITULAR,
3081,AV-0080/2008,"CENTROS COMERCIALES CARREFOUR, S.A.",,,TIENE_TITULAR,
3082,AV-0042/1999,"REPSOL COMERCIAL DE PRODUCTOS PETROLÍFEROS, S.A.",,,TIENE_TITULAR,
3083,AV-0048/2004,PERSONA FÍSICA,,,TIENE_TITULAR,
3084,AV-0113/1990,OBRA DE LA IGLESIA,,,TIENE_TITULAR,
3085,AV-0010/2023,CANAL DE ISABEL II,,,TIENE_TITULAR,
3086,AV-0175/1990,CANAL DE ISABEL II,,,TIENE_TITULAR,
3087,AV-0096/1990,SOCIEDAD DE SAN PABLO,,,TIENE_TITULAR,
3088,AV-0076/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3089,AV-0049/2008,COM. PROP. PARQUE RESIDENCIAL ENTREPINOS,,,TIENE_TITULAR,
3090,AV-0022/1990,CANAL DE ISABEL II,,,TIENE_TITULAR,
3091,AV-0037/2002,"EL CASERON DE ARACELI, S.L.",,,TIENE_TITULAR,
3092,AV-0101/2002,"RAHA 2001, S.L.",,,TIENE_TITULAR,
3093,AV-0010/2015,"GEIGE INVERSIONES 2000, S.L.",,,TIENE_TITULAR,
3094,AV-0042/2008,PERSONA FÍSICA,,,TIENE_TITULAR,
3095,AV-0038/2006,CANAL DE ISABEL II,,,TIENE_TITULAR,
3096,AV-0006/1986,CANAL DE ISABEL II,,,TIENE_TITULAR,
3097,AV-0028/2002,"MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",,,TIENE_TITULAR,
3098,AV-0053/2003,MANCOMUNIDAD DEL ESTE,,,TIENE_TITULAR,
3099,AV-0017/2016,"OMAYRA, S.A.",,,TIENE_TITULAR,
3100,AV-0017/1997,"REPSOL COMERCIAL DE PRODUCTOS PETROLÍFEROS, S.A.",,,TIENE_TITULAR,
3101,AV-0009/2019,"EL CAMPILLO CATERING & DECO, S.L.",,,TIENE_TITULAR,
3102,AV-0005/2017,"LOS ARCOS SISTEMAS DE GESTIÓN, S.A.",,,TIENE_TITULAR,
3103,AV-0036/2008,"HOLCIM ÁRIDOS, S.L.",,,TIENE_TITULAR,
3104,AV-0030/2007,"HOLCIM ÁRIDOS, S.L.",,,TIENE_TITULAR,
3105,AV-0019/2010,"YESOS SAN MARTÍN, S.A.",,,TIENE_TITULAR,
3106,AV-0015/2016,"HÍPICA MADRID, C.B.",,,TIENE_TITULAR,
3107,AV-0143/2023,"SAINT GOBAIN PLACO IBERICA, S.A.",,,TIENE_TITULAR,
3108,AV-0007/2015,"AGROPIEDRA, S.A.",,,TIENE_TITULAR,
3109,AV-0046/2004,S.A.T. 017 VEGA DE SAN MARTIN,,,TIENE_TITULAR,
3110,AV-0049/2010,"MORTEROS Y ARIDOS ESPECIALES, S.A.",,,TIENE_TITULAR,
3111,AV-0007/2018,JUNTA DE COMPENSACIÓN URB. VALLEQUILLAS,,,TIENE_TITULAR,
3112,AV-0006/2018,JUNTA DE COMPENSACIÓN URB. VALLEQUILLAS,,,TIENE_TITULAR,
3113,AV-0132/2022,I.N.T.A.,,,TIENE_TITULAR,
3114,AV-0062/2008,"BERNABELEVA, S.L.",,,TIENE_TITULAR,
3115,AV-0076/2007,"QUINCHO, S.L.",,,TIENE_TITULAR,
3116,AV-0022/2009,COMUNIDAD DE MADRID,,,TIENE_TITULAR,
3117,AV-0068/2005,ASOCIACION MADRILEÑA AYUDA MINUSVALIDO,,,TIENE_TITULAR,
3118,AV-0010/1986,CANAL DE ISABEL II,,,TIENE_TITULAR,
3119,AV-0018/2001,"GAS NATURAL SDG, S.A.",,,TIENE_TITULAR,
3120,AV-0007/1980,REAL CLUB NAUTICO DE MADRID,,,TIENE_TITULAR,
3121,AV-0059/2005,PERSONA FÍSICA,,,TIENE_TITULAR,
3122,AV-0015/2009,PERSONA FÍSICA,,,TIENE_TITULAR,
3123,AV-0078/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3124,AV-0077/2002,CANAL DE ISABEL II,,,TIENE_TITULAR,
3125,AV-0223/2023,"BIOCOMPOST DE RESTOS VEGETALES, S.L.",,,TIENE_TITULAR,
3126,AV-0140/2021,CANAL DE ISABEL II,,,TIENE_TITULAR,
3127,AV-0088/2024,"HEINEKEN ESPAÑA, S.A.",,,TIENE_TITULAR,
3128,AV-0079/2008,REAL AUTOMOVIL CLUB DE ESPAÑA (RACE),,,TIENE_TITULAR,
3129,AV-0026/2003,"ORYECO, S.L.",,,TIENE_TITULAR,
3130,AV-0073/2021,"FARMASIERRA MANUFACTURING, S.L.",,,TIENE_TITULAR,
3131,AV-0020/2023,"SUNDOLITT, S.A.U.",,,TIENE_TITULAR,
3132,AV-0045/2006,"REAL SOCIEDAD HIPICA ESPAÑOLA CLUB DE CAMPO, S.A.",,,TIENE_TITULAR,
3133,AV-0019/2001,"RED ELECTRICA DE ESPAÑA, S.A.",,,TIENE_TITULAR,
3134,AV-0005/1975,COTTOLENGO DEL PADRE ALEGRE MADRID,,,TIENE_TITULAR,
3135,AV-0058/2024,FUNDACION GIL-GAYARRE,,,TIENE_TITULAR,
3136,AV-0123/2022,CANAL DE ISABEL II,,,TIENE_TITULAR,
3137,AV-0001/1994,"RODIO KRONSA, S.L.",,,TIENE_TITULAR,
3138,AV-0097/2023,COM. PROP. URB. LA GRANJILLA,,,TIENE_TITULAR,
3139,AV-0073/2007,"VIVEROS AIMARA, S.L.",,,TIENE_TITULAR,
3140,AV-0160/2023,"LA HACIENDA DE CAMPOAMOR, S.L.",,,TIENE_TITULAR,
3141,AV-0199/2023,"ROVI PHARMA INDUSTRIAL SERVICES, S.A.U.",,,TIENE_TITULAR,
